White,Minority,Black,Hispanic,Pacific,Asian,Native,Democratic
0.392688679245283,0.6073113207547169,0.21580188679245282,0.36792452830188677,0.0007861635220125787,0.031446540880503145,0.008647798742138365,0.9203317676181844
0.6968267581475128,0.3031732418524871,0.15737564322469982,0.08962264150943396,0.0004288164665523156,0.05917667238421955,0.009433962264150943,0.9230980598548828
0.31307977736549164,0.6869202226345084,0.5700371057513914,0.09693877551020408,0.00046382189239332097,0.017625231910946195,0.021335807050092765,0.9425301289958227
0.5675675675675675,0.43243243243243246,0.3581081081081081,0.051271860095389504,0,0.025039745627980923,0.00794912559618442,0.8640484589344822
0.07636363636363637,0.9236363636363636,0.84,0.08545454545454545,0,0.005454545454545455,0.01090909090909091,0.9635928336358199
0.026865671641791045,0.9731343283582089,0.8955223880597015,0.06417910447761194,0.004477611940298508,0.007462686567164179,0.005970149253731343,0.9477950792206973
0.01712583767684289,0.9828741623231572,0.9046909903201787,0.0766939687267312,0.0007446016381236039,0.0029784065524944155,0.014892032762472078,0.9648456885302452
0.13129279097865484,0.8687072090213451,0.6302859444220701,0.23882400322190897,0.0004027386226339106,0.003624647603705195,0.015706806282722512,0.9239804234095708
0.11947368421052632,0.8805263157894737,0.6278947368421053,0.2536842105263158,0.002631578947368421,0.005789473684210527,0.017894736842105262,0.9248171683408473
0.6000868432479375,0.3999131567520625,0.294398610508033,0.04472427268779852,0,0.058619192357794184,0.011723838471558836,0.8062355024946348
0.10272922416436676,0.8972707758356332,0.703771849126035,0.1892057651027292,0.0018399264029438822,0.006746396810794235,0.014106102422569764,0.9563545242607029
0.08092160719303175,0.9190783928069682,0.518123068277606,0.4006743467266086,0,0.005619556055071649,0.01685866816521495,0.9459768792385997
0.25505584062782977,0.7449441593721703,0.5692725626320555,0.16631451856323573,0.0018110473890733474,0.00724418955629339,0.013281014186537881,0.8941124081066629
0.50661853188929,0.49338146811071,0.23626153229041316,0.23024468511833132,0.0012033694344163659,0.02045728038507822,0.01444043321299639,0.950550410008721
0.5740019474196689,0.4259980525803311,0.2560856864654333,0.14654333008763387,0.0009737098344693282,0.021908471275559883,0.007302823758519961,0.8792735526407849
0.16737957969127767,0.8326204203087223,0.7109912590663939,0.1125162730146922,0.0011158638646085177,0.012088525199925608,0.01004277478147666,0.9389526150926604
0.24222529371112647,0.7577747062888736,0.6551485832757429,0.07791983413959917,0.00138217000691085,0.02781617138908086,0.013476157567380787,0.884684782759488
0.6207579886054001,0.37924201139459995,0.2595987119147882,0.09165221699281645,0.0007431260837255387,0.02898191726529601,0.007926678226405746,0.6961395898115298
0.8141377209018891,0.1858622790981109,0.12705667276051189,0.039609993906154786,0.0003046922608165753,0.018281535648994516,0.008836075563680683,0.4813508432594513
0.8041095890410959,0.1958904109589041,0.15205479452054796,0.03287671232876712,0,0.0061643835616438354,0.0061643835616438354,0.40489193722750055
0.8263229308005428,0.17367706919945725,0.08548168249660787,0.04375848032564451,0.00033921302578018993,0.041044776119402986,0.004409769335142469,0.73316576102606
0.8097633136094674,0.19023668639053254,0.1470414201183432,0.021597633136094675,0.0002958579881656805,0.01686390532544379,0.0073964497041420114,0.46384553858581806
0.4970568999345978,0.5029431000654022,0.3634183562241116,0.12993241770220187,0.00021800741225201656,0.008066274253324613,0.008938303902332679,0.6686327498640968
0.49385749385749383,0.5061425061425061,0.35823095823095824,0.11572481572481573,0.0017199017199017199,0.030466830466830467,0.019164619164619166,0.714362349264318
0.8253105590062112,0.17468944099378883,0.09588509316770186,0.04425465838509317,0,0.033385093167701864,0.004270186335403727,0.47351143647439153
0.2514114529323655,0.7485885470676346,0.5796750777739371,0.11418366171217882,0.0008065445327802742,0.05726466182739947,0.009332872450743173,0.8981435085220422
0.365071283095723,0.634928716904277,0.29276985743380857,0.28716904276985744,0.0012729124236252546,0.05244399185336049,0.015020366598778005,0.8689373942663045
0.7363350373574519,0.2636649626425482,0.14707038930397168,0.07884388517499016,0.0011797090051120724,0.03814392449862367,0.01081399921352733,0.6201529553902303
0.44549125168236875,0.5545087483176312,0.25773889636608344,0.1946164199192463,0.0012113055181695827,0.10390309555854643,0.0180349932705249,0.809010254908635
0.7467418104966538,0.2532581895033463,0.1810496653751321,0.03311025008805918,0.0010567101091933778,0.03592814371257485,0.008453680873547023,0.6997697434457196
0.4826388888888889,0.5173611111111112,0.3392857142857143,0.14930555555555555,0.001488095238095238,0.027281746031746032,0.019345238095238096,0.9046909253306145
0.021036814425244178,0.9789631855747558,0.9308790383170549,0.03906836964688205,0,0.004507888805409466,0.013523666416228399,0.9786357044787588
0.017080745341614908,0.9829192546583851,0.8920807453416149,0.08773291925465838,0.0015527950310559005,0,0.012422360248447204,0.9804415031911377
0.7759862778730703,0.2240137221269297,0.0765008576329331,0.03825042881646655,0.00017152658662092623,0.10548885077186965,0.006003430531732418,0.7735217262766784
0.7381944444444445,0.26180555555555557,0.18940972222222222,0.028125,0.0006944444444444445,0.03888888888888889,0.006423611111111111,0.6006066019486741
0.7088018611865063,0.2911981388134936,0.20860798759208996,0.042070569988367584,0.00038774718883288094,0.03644823575029081,0.007173322993408298,0.6137782588738148
0.33597399959374363,0.6640260004062564,0.39995937436522444,0.23684745074141783,0.005281332520820638,0.027219175299614057,0.010968921389396709,0.809505309243781
0.0389344262295082,0.9610655737704918,0.8457991803278688,0.11577868852459017,0.0025614754098360654,0.004610655737704918,0.015881147540983607,0.9610751231095752
0.5996740901683868,0.40032590983161326,0.3041825095057034,0.049429657794676805,0.0032590983161325366,0.045627376425855515,0.00977729494839761,0.8073266597376367
0.626278118609407,0.37372188139059304,0.21497955010224948,0.07183026584867076,0.0002556237218813906,0.08282208588957055,0.007924335378323108,0.7699968447077784
0.6873670778392174,0.31263292216078264,0.17715865589111016,0.04657592513823905,0.0010633772862611655,0.08443215652913653,0.00893236920459379,0.8229928673334455
0.1292700909314328,0.8707299090685672,0.6687146719095601,0.19365937576800196,0.0004915212582944212,0.009830425165888425,0.017694765298599164,0.9058776725683423
0.4364242828552368,0.5635757171447632,0.4006671114076051,0.06844563042028019,0.00266844563042028,0.095263509006004,0.007605070046697799,0.8424277339683521
0.019705603038936374,0.9802943969610636,0.9294871794871795,0.04131054131054131,0.0026115859449192783,0.001899335232668566,0.008072174738841406,0.9834298073062231
0.2948207171314741,0.7051792828685259,0.6767928286852589,0.02041832669322709,0,0.0034860557768924302,0.018924302788844622,0.7958280997236653
0.2736077481840194,0.7263922518159807,0.6755447941888619,0.009685230024213076,0,0.004842615012106538,0.0387409200968523,0.7186065746212601
0.8846153846153846,0.11538461538461539,0.09287054409005628,0.005628517823639775,0,0.004690431519699813,0.013133208255159476,0.32295368379332884
0.5091575091575091,0.4908424908424908,0.43345543345543347,0.04884004884004884,0,0.004884004884004884,0.007326007326007326,0.5700971128413643
0.31666666666666665,0.6833333333333333,0.6160919540229886,0.051149425287356325,0,0.0011494252873563218,0.02413793103448276,0.7651108389289164
0.12977649603460706,0.8702235039653929,0.8475126171593367,0.01910598413842826,0.0003604902667627974,0.0007209805335255948,0.0025234318673395817,0.7546049179851614
0.5161290322580645,0.4838709677419355,0.4589319598807265,0.02005963675792898,0.0013553808620222283,0.0035239902412577935,0.006505828137706696,0.5944625936103719
0.5297879501851228,0.47021204981487713,0.3826994278020868,0.07876135981151128,0,0.008751262201279031,0.004039044092898014,0.49845682791645357
0.5558534405719392,0.44414655942806075,0.4128686327077748,0.0290437890974084,0.002680965147453083,0.0035746201966041107,0.0013404825737265416,0.7300500489202749
0.5113091158327622,0.4886908841672378,0.4516792323509253,0.03221384509938314,0,0.00205620287868403,0.004797806716929404,0.5414430829780742
0.5340314136125655,0.46596858638743455,0.43106457242582896,0.034904013961605584,0,0.0017452006980802793,0.005235602094240838,0.5908096697618177
0.44571428571428573,0.5542857142857143,0.5228571428571429,0.027142857142857142,0,0.002857142857142857,0.004285714285714286,0.616422070329771
0.4678111587982833,0.5321888412017167,0.3530042918454936,0.17381974248927037,0.001072961373390558,0.002145922746781116,0.004291845493562232,0.562844701394331
0.30903065451532724,0.6909693454846727,0.656172328086164,0.03231151615575808,0,0.0008285004142502071,0.016570008285004142,0.7667498724587889
0.3192880494006538,0.6807119505993462,0.6302215764620414,0.03995641118779513,0.0003632401017072285,0.002905920813657828,0.007991282237559027,0.7587770904272072
0.6278944534194938,0.3721055465805062,0.30479267635971996,0.06192784060312332,0.0005385029617662897,0.0032310177705977385,0.010770059235325794,0.40400645157371773
0.7810271041369472,0.21897289586305277,0.19400855920114124,0.016405135520684736,0.0007132667617689016,0.008559201141226819,0.0028530670470756064,0.292233807055159
0.5293650793650794,0.47063492063492063,0.451984126984127,0.015873015873015872,0.0007936507936507937,0.0011904761904761906,0.002777777777777778,0.5329018267125414
0.5835654596100278,0.41643454038997213,0.3426183844011142,0.06197771587743733,0,0.001392757660167131,0.016016713091922007,0.4591335394270427
0.05544794188861985,0.9445520581113801,0.9346246973365617,0.007990314769975786,0.00048426150121065375,0.0007263922518159806,0.00847457627118644,0.9542858319583781
0.06902286902286903,0.930977130977131,0.920997920997921,0.0058212058212058215,0.002079002079002079,0.002494802494802495,0.008316008316008316,0.9665590468729058
0.5429787234042553,0.4570212765957447,0.43347517730496454,0.017872340425531916,0.000851063829787234,0.003120567375886525,0.005957446808510639,0.5643848840733021
0.05085714285714286,0.9491428571428572,0.9428571428571428,0.004571428571428572,0,0.0034285714285714284,0.006857142857142857,0.950877290108662
0.02030812324929972,0.9796918767507002,0.9712885154061625,0.0056022408963585435,0,0.0014005602240896359,0.0070028011204481795,0.9725967647816776
0.7642633228840126,0.23573667711598745,0.2206896551724138,0.010658307210031349,0,0.003761755485893417,0.00438871473354232,0.34976780183814865
0.8118886380737397,0.18811136192626035,0.16930022573363432,0.010534236267870579,0.0015048908954100827,0.0007524454477050414,0.006019563581640331,0.21803173992762032
0.3395588758448951,0.6604411241551049,0.4891497687655639,0.16293134115972963,0.005336179295624333,0.007114905727499111,0.0080042689434365,0.6794897356313604
0.4235966735966736,0.5764033264033264,0.5452182952182952,0.02286902286902287,0.0005197505197505198,0.002079002079002079,0.009875259875259876,0.6089843613249113
0.6284257488846399,0.3715742511153601,0.31803696622052263,0.05098789037603569,0.004461440407903123,0.0012746972594008922,0.0082855321861058,0.3649977503581351
0.5781275890637946,0.4218724109362055,0.32908036454018225,0.07887323943661972,0.0006628003314001657,0.012427506213753107,0.0072908036454018225,0.5000277654676342
0.13588463671658346,0.8641153632834165,0.7737104825291181,0.09151414309484193,0.0016638935108153079,0.0033277870216306157,0.006100942872989462,0.9164198708469921
0.28485804416403787,0.7151419558359622,0.6703470031545742,0.02082018927444795,0.0012618296529968455,0.02302839116719243,0.014195583596214511,0.8229338472084149
0.36033743974290305,0.639662560257097,0.5846277450455276,0.022094268880557044,0.0010712372790573112,0.03253883235136583,0.006829137653990359,0.7892585128615033
0.49102263856362216,0.5089773614363778,0.45784543325526933,0.030054644808743168,0.00117096018735363,0.02068696330991413,0.00702576112412178,0.7261964660553532
0.7092064582617658,0.2907935417382343,0.23033321882514599,0.029199587770525594,0.0012023359670216421,0.02679491583648231,0.008244589488148402,0.5935257451025981
0.41430332922318125,0.5856966707768188,0.5721331689272503,0.002466091245376079,0,0.0036991368680641184,0.008631319358816275,0.5798687714129277
0.392675483214649,0.6073245167853509,0.6002034587995931,0.007121057985757884,0,0.003051881993896236,0.009155645981688708,0.646186180370727
0.3427065026362039,0.6572934973637962,0.6420620972466315,0.009373169302870533,0,0.0005858230814294083,0.005272407732864675,0.7079635941615978
0.4923439340400471,0.5076560659599529,0.5017667844522968,0,0,0.002355712603062426,0.009422850412249705,0.4763475741242
0.31123969840434856,0.6887603015956514,0.6628090478695423,0.010170085919691391,0.0001753463089601964,0.010345432228651587,0.01507978257057689,0.6632108681924932
0.9528795811518325,0.04712041884816754,0.03664921465968586,0.0013089005235602095,0,0.006544502617801047,0.003926701570680628,0.10350024642244181
0.12857142857142856,0.8714285714285714,0.839047619047619,0.024761904761904763,0.006666666666666667,0.007619047619047619,0.005714285714285714,0.8746362203488582
0.5,0.5,0.48377281947261663,0.008113590263691683,0,0.0010141987829614604,0.009127789046653144,0.4447517240094394
0.20780487804878048,0.7921951219512195,0.7639024390243903,0.025365853658536587,0,0,0.00878048780487805,0.8033084806425019
0.6028257456828885,0.39717425431711145,0.39324960753532184,0.002354788069073783,0,0.0007849293563579278,0.002354788069073783,0.4397967385062471
0.24807987711213517,0.7519201228878648,0.7365591397849462,0.013056835637480798,0,0,0.0038402457757296467,0.7558997659444245
0.1326530612244898,0.8673469387755102,0.8647959183673469,0.01020408163265306,0,0.002551020408163265,0,0.874009440386706
0.44005227049983664,0.5599477295001634,0.38418817379941195,0.14194707611891538,0.0014701078079059132,0.033812479581836,0.01159751715125776,0.7430160531593927
0.2838514025777104,0.7161485974222896,0.6242608036391205,0.07702805155420774,0.0004548900682335102,0.017134192570128885,0.009552691432903715,0.8385181752592489
0.7577608142493639,0.24223918575063613,0.2178117048346056,0.015776081424936386,0.0010178117048346056,0.002544529262086514,0.010178117048346057,0.3567481565103294
0.5046992481203008,0.49530075187969924,0.47462406015037595,0.011278195488721804,0,0.0037593984962406013,0.010338345864661654,0.5689241250633967
0.6391322486441385,0.36086775135586147,0.2909887359198999,0.052565707133917394,0.00020859407592824363,0.014392991239048811,0.0114726741760534,0.5137757002564279
0.4266801414855988,0.5733198585144013,0.43840323395654374,0.12329459322890349,0.001414855987872663,0.006568974229408792,0.01930267812026276,0.57296834080736
0.4213691026827012,0.5786308973172988,0.5462534690101758,0.022664199814986123,0,0.0074005550416281225,0.009250693802035153,0.7124106859614949
0.46932814021421615,0.5306718597857838,0.4873417721518987,0.033106134371957155,0,0.006815968841285297,0.007789678675754625,0.6826940133739454
0.7982934344631429,0.20170656553685706,0.15643517421189856,0.03579047167575255,0.00023702299123014932,0.0033183218772220905,0.008532827684285376,0.34148454586091054
0.5622188905547226,0.43778110944527737,0.3058470764617691,0.12256371814092953,0.0003748125937031484,0.005247376311844078,0.004872563718140929,0.5296640759456287
0.37258509659613614,0.6274149034038639,0.5979760809567617,0.021159153633854646,0,0.006439742410303588,0.006439742410303588,0.6944519314107429
0.5652173913043478,0.43478260869565216,0.41304347826086957,0.0182328190743338,0,0.0007012622720897616,0.0070126227208976155,0.5088492658871648
0.7491340920336467,0.2508659079663533,0.19198416625432954,0.045522018802572985,0.0012370113805047005,0.006927263730826323,0.009896091044037604,0.42128145749583124
0.4396703943496174,0.5603296056503826,0.5203060623896409,0.0394349617422013,0,0.002354326074161271,0.0011771630370806356,0.5466038350483291
0.8447884416924665,0.15521155830753353,0.10299277605779154,0.0392156862745098,0.0010319917440660474,0.008875128998968008,0.00804953560371517,0.3307651540315727
0.2901524032825322,0.7098475967174678,0.6471277842907386,0.0615474794841735,0,0.014654161781946073,0.008206330597889801,0.8052320190586203
0.6199119911991199,0.38008800880088006,0.34213421342134215,0.034103410341034104,0.00055005500550055,0.0038503850385038503,0.009900990099009901,0.529080660362041
0.6197112991538078,0.38028870084619215,0.3240418118466899,0.04081632653061224,0.003484320557491289,0.015928322548531607,0.003982080637132902,0.498198979998062
0.6581750810560445,0.34182491894395556,0.3047707271885132,0.03242241778601204,0,0.0037054191755442334,0.003242241778601204,0.4571483730529936
0.07393939393939394,0.926060606060606,0.9206060606060606,0.005454545454545455,0,0,0.0030303030303030303,0.7481349836471576
0.3790637191157347,0.6209362808842653,0.5962288686605982,0.013328998699609884,0.00032509752925877764,0.002925877763328999,0.016254876462938883,0.7410341819455093
0.4069952305246423,0.5930047694753577,0.5786963434022258,0.003179650238473768,0,0.009538950715421303,0.009538950715421303,0.7619517370385192
0.3189009159034138,0.6810990840965861,0.6532056619483764,0.012905911740216486,0,0.009159034138218152,0.012905911740216486,0.7457839026786159
0.39473684210526316,0.6052631578947368,0.581140350877193,0.0043859649122807015,0.0043859649122807015,0,0.019736842105263157,0.6360532638534521
0.6031073446327684,0.3968926553672316,0.3813559322033898,0.007768361581920904,0,0.0049435028248587575,0.006355932203389831,0.5049885702798993
0.1697530864197531,0.8302469135802469,0.7901234567901234,0.027777777777777776,0,0.006172839506172839,0.0030864197530864196,0.6897333327601328
0.6199813258636788,0.3800186741363212,0.3333333333333333,0.03828197945845005,0.0009337068160597573,0.008403361344537815,0.008403361344537815,0.46021633258256023
0.7116402116402116,0.28835978835978837,0.24514991181657847,0.026455026455026454,0.0008818342151675485,0.006172839506172839,0.01146384479717813,0.3726556314289905
0.6351640513552068,0.36483594864479313,0.2856633380884451,0.03637660485021398,0,0.039229671897289584,0.00891583452211127,0.42186775862506826
0.20036429872495445,0.7996357012750456,0.7641165755919854,0.02459016393442623,0.0009107468123861566,0.0036429872495446266,0.014571948998178506,0.7751620001588466
0.13148283418553688,0.8685171658144631,0.8188458728999269,0.008035062089116142,0.0014609203798392988,0.0014609203798392988,0.04455807158509861,0.8810287465385358
0.12300933552992861,0.8769906644700713,0.8671059857221307,0.008237232289950576,0,0,0.004942339373970346,0.9005073607177057
0.14481268011527376,0.8551873198847262,0.8422190201729106,0.006484149855907781,0,0.0036023054755043226,0.009365994236311239,0.8509360759002206
0.7115021998742929,0.2884978001257071,0.2633563796354494,0.00754242614707731,0.00251414204902577,0.0031426775612822125,0.014456316781898177,0.4417679732942878
0.30452436194895594,0.6954756380510441,0.6693735498839907,0.012180974477958236,0,0.002320185614849188,0.015081206496519721,0.7723720510774574
0.6381651376146789,0.3618348623853211,0.32146788990825687,0.02128440366972477,0.0011009174311926607,0.010275229357798165,0.014678899082568808,0.42553225123034727
0.8690476190476191,0.13095238095238096,0.0763888888888889,0.025793650793650792,0,0.022817460317460316,0.005952380952380952,0.30291417240478663
0.8596201486374897,0.14037985136251033,0.11643270024772914,0.014037985136251032,0,0.009083402146985962,0.00495458298926507,0.33988298254625005
0.3471133285816108,0.6528866714183892,0.6208125445473984,0.022808267997148968,0,0.005702066999287242,0.003563791874554526,0.7510112341371071
0.49036402569593146,0.5096359743040685,0.4925053533190578,0.014989293361884369,0,0.0021413276231263384,0,0.6739315485265118
0.535828025477707,0.464171974522293,0.4482484076433121,0.010350318471337579,0,0.0023885350318471337,0.003980891719745223,0.7227221993615139
0.05805168986083499,0.941948310139165,0.4481113320079523,0.011928429423459244,0.0007952286282306163,0.003976143141153081,0.49662027833001987,0.8761477806729095
0.541882876204596,0.458117123795404,0.41808747220163084,0.028169014084507043,0.0007412898443291327,0.00815418828762046,0.007412898443291327,0.422621480302542
0.2278177458033573,0.7721822541966427,0.7553956834532374,0.010391686650679457,0.003996802557953637,0,0.009592326139088728,0.846729965905749
0.25859925404061335,0.7414007459593867,0.7111479486116867,0.014504765851636967,0.0004144218814753419,0.0024865312888520514,0.018234562784915042,0.7763970875808344
0.7435387673956262,0.25646123260437376,0.22664015904572565,0.0019880715705765406,0,0.007952286282306162,0.02385685884691849,0.460900600474705
0.24504950495049505,0.754950495049505,0.6732673267326733,0.07425742574257425,0,0.0024752475247524753,0.0049504950495049506,0.7788091421551026
0.4155844155844156,0.5844155844155844,0.5602968460111317,0.025974025974025976,0,0,0,0.6739908671850793
0.8085501858736059,0.19144981412639406,0.14033457249070633,0.027881040892193308,0.0009293680297397769,0.02137546468401487,0.007434944237918215,0.4104710105017697
0.4324212271973466,0.5675787728026535,0.5228026533996684,0.01285240464344942,0.0012437810945273632,0.01824212271973466,0.02197346600331675,0.6939382541593461
0.07281553398058252,0.9271844660194175,0.8938973647711512,0.0027739251040221915,0,0.0034674063800277394,0.028432732316227463,0.9319144799819747
0.47762951334379905,0.5223704866562009,0.4878335949764521,0.020015698587127158,0,0.004709576138147566,0.013736263736263736,0.5578333509765184
0.24786641929499073,0.7521335807050092,0.6482374768089054,0.08311688311688312,0,0.003339517625231911,0.03079777365491651,0.7322288923384469
0.2239884393063584,0.7760115606936416,0.7066473988439307,0.02167630057803468,0,0,0.05635838150289017,0.7818044184209536
0.3938091143594153,0.6061908856405847,0.5743766122098022,0.01633705932932072,0,0.0017196904557179708,0.021496130696474634,0.6463724099473519
0.34360027378507874,0.6563997262149213,0.6228610540725531,0.03353867214236824,0.0027378507871321013,0.004791238877481177,0.00889801505817933,0.7403383042791687
0.3515531660692951,0.6484468339307049,0.6173835125448028,0.02120669056152927,0.0014934289127837516,0.009557945041816009,0.005077658303464755,0.7395512368088877
0.586073500967118,0.41392649903288203,0.39264990328820115,0.015473887814313346,0,0.0019342359767891683,0.01160541586073501,0.5258895650155996
0.19281663516068054,0.8071833648393195,0.7939508506616257,0.007561436672967864,0.001890359168241966,0.001890359168241966,0.007561436672967864,0.8423004035048495
0.4069264069264069,0.5930735930735931,0.577922077922078,0.007575757575757576,0,0,0.007575757575757576,0.7044176755718143
0.7858156028368795,0.21418439716312057,0.18865248226950354,0.011347517730496455,0.0014184397163120568,0.0070921985815602835,0.011347517730496455,0.2771303259162793
0.45366795366795365,0.5463320463320464,0.527027027027027,0.013513513513513514,0,0,0.008687258687258687,0.5656639431951783
0.6692506459948321,0.330749354005168,0.2868217054263566,0.028423772609819122,0.00516795865633075,0.002583979328165375,0.0103359173126615,0.47512147927909293
0.7026506024096385,0.29734939759036144,0.27325301204819274,0.018795180722891568,0.00048192771084337347,0.0019277108433734939,0.01108433734939759,0.38473317092229553
0.41119483315392896,0.5888051668460711,0.5715823466092572,0.011840688912809472,0.002152852529601722,0.004305705059203444,0.006458557588805167,0.6607593050040865
0.3974358974358974,0.6025641025641025,0.6025641025641025,0,0,0,0,0.6840994072671637
0.47843028110214303,0.521569718897857,0.47982187586974673,0.03562482605065405,0.0008349568605622043,0.006123016977456165,0.004731422209852491,0.5746460380244376
0.47275974992557307,0.5272402500744269,0.5072938374516225,0.01220601369455195,0.0005954153021732659,0.003870199464126228,0.006251860672819291,0.6470620265278272
0.8464858199753391,0.1535141800246609,0.1337854500616523,0.015413070283600493,0,0.0006165228113440197,0.0036991368680641184,0.23027717006904144
0.3536789297658863,0.6463210702341137,0.592809364548495,0.047658862876254184,0,0.005016722408026756,0.004180602006688963,0.6638365893000487
0.3333333333333333,0.6666666666666666,0.6360677083333334,0.0234375,0,0.001953125,0.007161458333333333,0.6575505989718174
0.7072434607645876,0.29275653923541245,0.2605633802816901,0.013078470824949699,0.001006036217303823,0.002012072434607646,0.01609657947686117,0.3133600807777922
0.6338514680483592,0.36614853195164077,0.3169257340241796,0.04145077720207254,0,0.004317789291882556,0.0025906735751295338,0.42992476367497773
0.35359116022099446,0.6464088397790055,0.6011049723756906,0.04640883977900553,0,0,0.0055248618784530384,0.6000001451030794
0.8007968127490039,0.199203187250996,0.17729083665338646,0.018924302788844622,0,0.00199203187250996,0.0049800796812749,0.27001408861459814
0.3468759618344106,0.6531240381655894,0.6328100954139735,0.014773776546629732,0.0003077870113881194,0.0040012311480455524,0.007386888273314866,0.7376678546906067
0.68188302425107,0.3181169757489301,0.30385164051355207,0.006419400855920114,0,0.003566333808844508,0.005706134094151213,0.45835717211622296
0.10237131289762869,0.8976286871023713,0.8895315211104685,0.005205320994794679,0.001156737998843262,0.000578368999421631,0.007518796992481203,0.8925318338503327
0.3449419568822554,0.6550580431177446,0.648424543946932,0.0024875621890547263,0,0.0008291873963515755,0.004975124378109453,0.6858883877643225
0.49395973154362416,0.5060402684563758,0.48053691275167787,0.01879194630872483,0,0,0.006711409395973154,0.505820251146122
0.630057803468208,0.3699421965317919,0.3627167630057804,0.008670520231213872,0,0,0.002890173410404624,0.44349038113904055
0.6220588235294118,0.3779411764705882,0.3588235294117647,0.010294117647058823,0,0,0.014705882352941176,0.4798452336799758
0.6104033970276008,0.3895966029723992,0.36942675159235666,0.016985138004246284,0,0,0.004246284501061571,0.43204739061684133
0.5203426124197003,0.4796573875802998,0.4668094218415418,0.0021413276231263384,0,0.004282655246252677,0.010706638115631691,0.5715424049707313
0.5867924528301887,0.41320754716981134,0.4037735849056604,0.005660377358490566,0,0,0.007547169811320755,0.45792924679373403
0.42607683352735737,0.5739231664726426,0.5681024447031432,0.006984866123399301,0,0,0.002328288707799767,0.6086332070642875
0.32908704883227174,0.6709129511677282,0.6581740976645435,0,0,0.0021231422505307855,0.014861995753715499,0.7056571027032518
0.4780701754385965,0.5219298245614035,0.5087719298245614,0.0043859649122807015,0,0,0.008771929824561403,0.5443680530568981
0.2665429808286951,0.7334570191713049,0.7198515769944341,0.010513296227581941,0.0006184291898577613,0,0.011131725417439703,0.7921600793317143
0.4863773965691221,0.513622603430878,0.4883955600403633,0.007063572149344097,0,0.007063572149344097,0.016145307769929364,0.6457511718436284
0.3627450980392157,0.6372549019607843,0.6139705882352942,0.00980392156862745,0,0.003676470588235294,0.011029411764705883,0.6580015163824674
0.7158273381294964,0.2841726618705036,0.2517985611510791,0.007194244604316547,0,0.017985611510791366,0.014388489208633094,0.28924944427494226
0.24623115577889448,0.7537688442211056,0.6867671691792295,0.06365159128978225,0,0,0.010050251256281407,0.7088484582045672
0.11778367617783676,0.8822163238221632,0.843065693430657,0.039814200398142006,0.0009953550099535502,0.007962840079628402,0.007962840079628402,0.9308296636146698
0.370017999485729,0.629982000514271,0.544355875546413,0.0521985086140396,0.0007714065312419646,0.030599125739264592,0.009256878374903575,0.7778081875059194
