GEOID,DISTRICT
370439501003,13
370439502003,13
370439502002,13
370439501001,13
370439501002,13
370439502001,13
370439501004,13
370399301002,13
370399303001,13
370399306011,13
370399306023,13
370399302001,13
370399302002,13
370399304004,13
370399304001,13
370399301004,13
370399304002,13
370399306021,13
370399306012,13
370399304005,13
370399305001,13
370399301003,13
370399305003,13
370399301001,13
370399306022,13
370399304003,13
370399305002,13
370399303002,13
370759203001,13
370759201001,13
370759202001,13
370759203002,13
370759203003,13
370759203004,13
370759202002,13
370759201002,13
371739603012,13
371739603011,13
371739603022,13
371739603013,13
371739603021,13
371739802001,13
371739401001,13
371739401002,13
371739602001,13
371739401003,13
371739602003,13
371739602002,13
371139704001,13
371139707004,13
371139706003,13
371139706005,13
371139707003,13
371139703023,13
371139707001,13
371139703013,13
371139703012,13
371139703011,13
371139703022,13
371139701002,13
371139705011,13
371139705021,13
371139706001,13
371139703021,13
371139707005,13
371139702003,13
371139706004,13
371139701001,13
371139706002,13
371139702001,13
371139704002,13
371139702002,13
371139702004,13
371139707002,13
371139704003,13
371139703014,13
370999503001,13
370999504001,13
370999509002,13
370999502002,13
370999506003,13
370999502001,13
370999506004,13
370999507003,13
370999503002,13
370999505002,13
370999503004,13
370999507001,13
370999402003,13
370999505001,13
370999402001,13
370999506001,13
370999508002,13
370999506005,13
370999507002,13
370999504002,13
370999505003,13
370999509001,13
370999402002,13
370999503003,13
370999506002,13
370999508001,13
370210024012,13
370210025031,13
370210026031,13
370210026041,13
370210026043,13
370210026071,13
370210026072,13
370210027011,13
370210027021,13
370210027022,13
370210027031,13
370210027032,13
370210027033,13
370210028041,13
370210028043,13
370210031041,13
370210031042,13
370210031045,13
370210013002,13
370210023024,13
370210030021,13
370210031024,13
370210022031,13
370210010002,13
370210010003,13
370210011001,13
370210012001,13
370210012002,13
370210002002,13
370210004003,13
370210011003,13
370210012004,13
370210022044,13
370210031044,13
370210032041,13
370210020002,13
370210031031,13
370210009002,13
370210022033,13
370210022042,13
370210022053,13
370210022062,13
370210024013,13
370210024022,13
370210025032,13
370210026032,13
370210026051,13
370210026053,13
370210026062,13
370210026064,13
370210027012,13
370210028032,13
370210031043,13
370210032021,13
370210032023,13
370210032032,13
370210032051,13
370210022032,13
370210022061,13
370210032042,13
370210032043,13
370210018011,13
370210018012,13
370210018021,13
370210018022,13
370210018023,13
370210022041,13
370210022051,13
370210022052,13
370210023013,13
370210023021,13
370210024011,13
370210024021,13
370210024023,13
370210025041,13
370210025042,13
370210025043,13
370210025051,13
370210025052,13
370210025061,13
370210025062,13
370210025063,13
370210026042,13
370210026052,13
370210026061,13
370210026063,13
370210026073,13
370210028031,13
370210028042,13
370210032011,13
370210032022,13
370210032031,13
370210032033,13
370210012003,13
370210014002,13
370210030024,13
370210020001,13
370210020003,13
370210020004,13
370210011002,13
370210008002,13
370210021022,13
370210004001,13
370210019001,13
370210014004,13
370210029003,13
370210001001,13
370210002001,13
370210023011,13
370210014001,13
370210015001,13
370210016001,13
370210030022,13
370210031021,13
370210023012,13
370210003001,13
370210003002,13
370210004002,13
370210009003,13
370210021021,13
370210023023,13
370210030014,13
370210031022,13
370210031023,13
370210014003,13
370210005001,13
370210030025,13
370210008003,13
370210016003,13
370210012005,13
370210029001,13
370210017002,13
370210016002,13
370210008001,13
370210013001,13
370210005003,13
370210005002,13
370210019002,13
370210030013,13
370210007001,13
370210030012,13
370210014005,13
370210023022,13
370210029002,13
370210017001,13
370210030011,13
370210021011,13
370210030023,13
370210016004,13
370210006001,13
370210006002,13
370210009001,13
370210010001,13
370210022043,13
370879202005,13
370879212005,13
370879211002,13
370879201021,13
370879207001,13
370879206003,13
370879207002,13
370879213021,13
370879205003,13
370879201023,13
370879213023,13
370879203004,13
370879210003,13
370879204002,13
370879202003,13
370879202004,13
370879205001,13
370879202001,13
370879204001,13
370879208002,13
370879205005,13
370879212002,13
370879203002,13
370879205002,13
370879212003,13
370879203003,13
370879205004,13
370879202002,13
370879203001,13
370879211001,13
370879210001,13
370879212004,13
370879212001,13
370879201012,13
370879201022,13
370879213011,13
370879801001,13
